channel,start_i,start_j,trend_corr,residual_corr
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15444,-0.3772120049796583,0.05834843947275852
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15508,-0.37473193212588657,-0.05080225712557056
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15572,0.8814370080111079,0.6016286448370423
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15636,-0.3837847975089616,-0.1024385213671413
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15700,-0.19841378645975544,-0.21595538410442744
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15764,0.860581356711741,0.4348174606946669
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15828,-0.43509402849490486,-0.07811528475205871
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15892,-0.2005281440170337,-0.3326419208641844
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,15956,0.7888146619910151,0.21731435695398266
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16020,-0.5126001486640374,-0.026162245149114874
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16084,-0.3567007772821027,-0.20734171551809988
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16148,0.6089547015384235,0.5205612679700276
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16212,-0.4093884054793437,-0.12850655491034832
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16276,-0.1589735753001199,-0.375340458775689
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16340,0.771876938858656,0.4445998839733042
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16404,-0.45219200837298795,-0.015455467879776674
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16468,-0.37415815081751613,-0.3784664457149948
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16532,0.7310407052618415,0.2427191272347444
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16596,-0.40618526216229434,-0.007781048860098159
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16660,-0.26344689208617644,-0.09525653669921497
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16724,0.7085660812327306,0.24006071341500657
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16788,-0.5074919677093513,-0.03458095933636968
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16852,-0.2986704537935596,-0.24784021661597483
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16916,0.8029342298800598,0.49555161313211754
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,16980,-0.45627450217346843,-0.1419229291949959
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17044,-0.39607434773948597,-0.20855680347698896
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17108,0.9208249114990613,0.4040640063328894
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17172,-0.4651668444085911,-0.17959818213166565
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17236,-0.09806655845456445,-0.161659381978656
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17300,0.8359303247986335,0.43323951039202396
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17364,-0.15055697346179242,-0.05192189077464938
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17428,-0.4279301504212339,-0.004133102700421695
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17492,0.8648019456919415,0.450596522913092
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17556,-0.4983708269400581,-0.10927806652116857
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17620,-0.18673190324908423,-0.35281441837633726
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17684,0.1421352281144076,0.18467034454493803
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17748,-0.34367111255773825,-0.02111533918214541
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17812,0.13114243848345525,-0.19764103069835776
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17876,0.5458766555914311,0.19399757987593957
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,17940,-0.6650916525561384,0.05314688931542835
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,18004,0.034712126554400924,-0.3752412597905353
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,18068,0.1914801840969761,0.10559406667642167
ZAF_NOO_E3_IRR_Mdo_Jt_2,15380,18132,-0.7408765710898912,-0.010145840184589746
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15508,-0.4298514003873181,-0.16620360507187276
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15572,-0.3962463622676848,-0.11125509540595135
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15636,0.9356179115766293,0.34253352592446434
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15700,-0.6106780872625877,-0.10925071052075055
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15764,-0.44363185571970265,-0.008999497451773168
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15828,0.9127357891981035,0.1419899893150657
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15892,-0.5334567906142028,-0.07596554290289774
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,15956,-0.413900037115946,-0.0974270700406993
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16020,0.8756351497679313,0.6629258291598407
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16084,-0.5153756156010488,-0.12341435892838944
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16148,-0.41502277359984563,-0.035883676371684145
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16212,0.9369205873308792,0.6765457638988925
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16276,-0.644305662563609,-0.15197773204484802
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16340,-0.37376036868797535,-0.08950152327067985
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16404,0.9440914136821265,0.5236247245689232
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16468,-0.5871473921253463,-0.1814993417110499
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16532,-0.390891997950403,-0.10596793162245838
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16596,0.5198471161449401,-0.024469970217766063
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16660,-0.3438674869617515,-0.21954670546449848
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16724,-0.4442296067826641,-0.1435247424967902
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16788,0.8632841280975395,0.4780010846325836
ZAF_NOO_E3_IRR_Mdo_Jt_2,15444,16852,-0.4282480816152461,-0.14143030422852715
