channel,start_i,start_j,trend_corr,residual_corr
OT,13120,13696,0.9652734243351802,0.1621129101551366
LULL,13760,14336,0.9409356634798288,0.1727545505658783
MULL,12352,12608,0.940372337188536,-0.1260241329706174
LULL,13696,14144,0.9399437347630396,0.1847733549756773
MUFL,11840,13952,0.93823720861943,0.286156140999081
HUFL,11840,13952,0.9351804139426848,0.2909223242755387
LUFL,12352,13696,0.9333075342383276,-0.1462794804650071
MUFL,13056,13248,0.9297442099060832,0.2538239393062107
HUFL,12160,14272,0.9182180046047635,0.2676662261221412
HUFL,13056,13824,0.9172057385923432,0.2348123058642294
MUFL,11584,11968,0.9054442629078652,0.2925428551074931
MUFL,12352,14080,0.9026582942405004,0.0355635163664008
MUFL,13184,13568,0.8954323341337291,0.2226522849685121
HUFL,12352,14080,0.8869440144305606,0.0196009842737061
HUFL,11968,12928,0.884063094089426,0.1303944583451646
MUFL,12800,13760,0.8724062860778087,0.1320302679472141
MUFL,13504,13888,0.8710227077869991,0.181064048747662
HUFL,13184,13568,0.8700923259031604,0.0955759418010818
MUFL,12416,14144,0.8670709326269005,0.2542062626178832
LUFL,13056,13440,0.866260260911061,0.0132609309740102
MUFL,12928,13312,0.8656660963941714,0.2961844980601907
LUFL,12288,12480,0.8590388234639577,-0.0214036541121141
HUFL,12416,14144,0.8586978127891548,0.2528627496516144
MULL,11584,13952,0.8467704280238812,-0.0064157425140775
MUFL,12032,12608,0.8461768255685083,0.2158138208006222
MULL,12800,13760,0.8449384856924296,0.0427892831819157
LUFL,11648,14144,0.8366418531056338,0.1382674862012978
LUFL,11712,12864,0.8347857708127667,0.1841397233597886
LUFL,12800,13760,0.8344973047122937,0.1904853095990603
MUFL,12672,14016,0.8283316358115818,0.0827504335622687
HULL,12608,13696,0.8242088331790709,-0.1812709904995386
HUFL,12800,13760,0.8223081668510908,0.0952735360053731
MULL,12032,14208,0.82131540292874,-0.0014155559960896
LULL,11968,12928,0.8207915456560387,0.2257189963151787
LUFL,12224,13952,0.8172078075064368,0.0913428677457466
LUFL,12160,13120,0.8168809825540851,0.2575855534312156
HUFL,12672,14016,0.8149427617219964,0.1162358370520642
HUFL,13376,14336,0.8067457673028884,0.2031168032683989
MULL,13120,13504,0.8035485634019546,0.013554418140491
