channel,start_i,start_j,trend_corr,residual_corr
% WEIGHTED ILI,773,837,0.05807631129178745,-0.29458909768797875
% WEIGHTED ILI,773,901,-0.39714303567336573,0.20254989243180446
% WEIGHTED ILI,837,901,0.08111556761688561,-0.242863963850963
%UNWEIGHTED ILI,773,837,0.028666021236876154,-0.3107262477144588
%UNWEIGHTED ILI,773,901,-0.3623866153664466,0.1897927184772607
%UNWEIGHTED ILI,837,901,0.15010933308629534,-0.24050248743611663
AGE 0-4,773,837,-0.06877585444643627,-0.026173600155200906
AGE 0-4,773,901,-0.5115589216424697,-0.03602059758750822
AGE 0-4,837,901,0.09216568211615889,0.05637945581153118
AGE 5-24,773,837,0.027708568232076576,-0.19695309624816587
AGE 5-24,773,901,-0.4424724079322853,0.04065376228025188
AGE 5-24,837,901,-0.07418728391318137,-0.05632672794060332
ILITOTAL,773,837,-0.004891972304328542,-0.25497588658727016
ILITOTAL,773,901,-0.46749451421456584,0.1793785547225103
ILITOTAL,837,901,-0.010942277144857357,-0.2641530634094258
NUM. OF PROVIDERS,773,837,-0.1922660729216481,-0.006310448399794765
NUM. OF PROVIDERS,773,901,-0.2946594799895446,-0.3389798243135845
NUM. OF PROVIDERS,837,901,-0.048130665271272986,0.029342321501945212
OT,773,837,0.04301606502156763,-0.08635755272767505
OT,773,901,-0.3191489433093405,-0.3210216845463907
OT,837,901,0.0925712465171749,-0.021921410795609046
