channel,start_i,start_j,trend_corr,residual_corr
57,15565,17293,0.999566597688139,0.2813413244674792
52,15565,17293,0.9994222300517872,0.1489633297419849
54,15181,17485,0.9993910331293022,0.2040988796629941
2,14989,15565,0.9993415970114206,0.2866267038886076
166,15565,16141,0.9992984719168976,0.2802177474510778
126,14925,16077,0.9991826346362376,0.2440249408796831
125,14925,16077,0.9991826346362376,0.2440249408796831
121,14925,16077,0.9991826346362376,0.2440249408796831
48,14925,16077,0.9991826346362376,0.2440249408796831
80,14925,16077,0.9991826346362376,0.2440249408796831
123,14925,16077,0.9991826346362376,0.2440249408796831
122,14925,16077,0.9991826346362376,0.2440249408796831
141,14925,16077,0.9991826346362376,0.2440249408796831
61,14925,16077,0.9991826346362376,0.2440249408796831
142,14925,16077,0.9991826346362376,0.2440249408796831
64,14925,16077,0.9991826346362376,0.2440249408796831
124,14925,16077,0.9991710841844532,0.2448045758651475
153,14925,16077,0.9991506892509644,0.2717636739617515
60,14925,16077,0.9991433249537516,0.2470734728032629
83,14925,16077,0.9991433249537516,0.2470734728032629
159,14925,16077,0.9991433249537516,0.2470734728032629
70,14925,16077,0.9991433249537516,0.2470734728032629
81,14925,16077,0.9991433249537516,0.2470734728032629
84,14925,16077,0.9991433249537516,0.2470734728032629
55,14925,16077,0.9991433249537516,0.2470734728032629
73,14925,16077,0.9991433249537516,0.2470734728032629
62,14925,16077,0.9991226004226754,0.2657967347478787
109,14925,16077,0.9991226004226754,0.2657967347478787
149,14925,16077,0.9991226004226754,0.2657967347478787
154,14925,16077,0.9991226004226754,0.2657967347478787
50,14925,16077,0.9990964641995294,0.298051242199367
116,14925,16077,0.9990964641995294,0.298051242199367
91,14925,16077,0.9990964641995294,0.298051242199367
90,14925,16077,0.9990964641995294,0.298051242199367
89,14925,16077,0.9990964641995294,0.298051242199367
144,14925,16077,0.9990964641995294,0.298051242199367
75,14925,16077,0.9990964641995294,0.298051242199367
131,14925,16077,0.9990964641995294,0.298051242199367
145,14925,16077,0.9990964641995294,0.298051242199367
85,14925,16077,0.9990964641995294,0.298051242199367
115,14925,16077,0.9990964641995294,0.298051242199367
74,14925,16077,0.9990964641995294,0.298051242199367
51,14925,16077,0.9990964641995294,0.298051242199367
63,14989,15565,0.9990593411094484,0.1769712448440994
56,14989,15565,0.9990231613993116,0.1761406429258702
45,14925,16077,0.9990024864070368,0.2426089160181782
20,15565,17293,0.9989842797901508,0.1298339412992586
9,15885,17613,0.998882224818729,0.1923120544662939
71,15565,16141,0.9988085538197142,0.1623539359837527
143,14989,17293,0.9987749771317712,-0.1973073671461267
25,15885,17613,0.9987718316591774,0.007878590859796
99,16141,17293,0.9987463870013906,0.1605753537725036
54,15501,16077,0.9987379750802028,0.2031266230745203
54,15821,16973,0.9987351045247288,0.2096533016037962
34,16141,17293,0.9986752790890496,-0.053245920342999
166,14989,17293,0.9986480786199924,0.2222324481885279
3,14989,15565,0.9986304618500792,-0.0193775177665877
0,14989,17293,0.9986216658519724,0.094891933621626
86,16141,17293,0.9985472291185178,0.2005892378860178
32,14989,16141,0.9984346909295828,0.0441004821792247
109,14669,16397,0.9984318352923314,0.1302736761517991
154,14669,16397,0.9984318352923314,0.1302736761517991
62,14669,16397,0.9984318352923314,0.1302736761517991
149,14669,16397,0.9984318352923314,0.1302736761517991
145,14669,16397,0.9984237465473156,0.1311966902826662
144,14669,16397,0.9984237465473156,0.1311966902826662
75,14669,16397,0.9984237465473156,0.1311966902826662
115,14669,16397,0.9984237465473156,0.1311966902826662
85,14669,16397,0.9984237465473156,0.1311966902826662
51,14669,16397,0.9984237465473156,0.1311966902826662
90,14669,16397,0.9984237465473156,0.1311966902826662
131,14669,16397,0.9984237465473156,0.1311966902826662
89,14669,16397,0.9984237465473156,0.1311966902826662
91,14669,16397,0.9984237465473156,0.1311966902826662
116,14669,16397,0.9984237465473156,0.1311966902826662
74,14669,16397,0.9984237465473156,0.1311966902826662
50,14669,16397,0.9984237465473156,0.1311966902826662
73,14669,16397,0.9983932849652014,0.1485514443230489
70,14669,16397,0.9983932849652014,0.1485514443230489
60,14669,16397,0.9983932849652014,0.1485514443230489
83,14669,16397,0.9983932849652014,0.1485514443230489
81,14669,16397,0.9983932849652014,0.1485514443230489
159,14669,16397,0.9983932849652014,0.1485514443230489
84,14669,16397,0.9983932849652014,0.1485514443230489
55,14669,16397,0.9983932849652014,0.1485514443230489
25,15245,16973,0.9983788862169696,-0.0387012723006222
64,14669,16397,0.9983531714079804,0.1475990869124808
126,14669,16397,0.9983531714079804,0.1475990869124808
61,14669,16397,0.9983531714079804,0.1475990869124808
122,14669,16397,0.9983531714079804,0.1475990869124808
142,14669,16397,0.9983531714079804,0.1475990869124808
80,14669,16397,0.9983531714079804,0.1475990869124808
121,14669,16397,0.9983531714079804,0.1475990869124808
48,14669,16397,0.9983531714079804,0.1475990869124808
125,14669,16397,0.9983531714079804,0.1475990869124808
123,14669,16397,0.9983531714079804,0.1475990869124808
141,14669,16397,0.9983531714079804,0.1475990869124808
124,14669,16397,0.9983396875951064,0.1487557134587982
153,14669,16397,0.9983366300471208,0.1260656770570486
135,15565,17293,0.99831613610271,0.2898619263180636
11,15565,17293,0.9983139907676006,0.1190209170366654
120,14989,16141,0.9983128474930628,0.1540926010725479
165,15309,17037,0.9983058297384066,0.2187020731287635
16,15565,17293,0.9982763003067828,0.1253115120390309
37,15309,17613,0.998275159109254,0.162502175973736
153,17037,17613,0.9982521372638254,0.2355039642264294
138,15565,17293,0.9982496288266148,0.2054894678993258
82,16141,17293,0.9982481423442556,0.2994230375053473
54,15885,17037,0.998211864803436,0.1799055181619302
64,17037,17613,0.9981946376162988,0.2295114932035107
126,17037,17613,0.9981946376162988,0.2295114932035107
80,17037,17613,0.9981946376162988,0.2295114932035107
122,17037,17613,0.9981946376162988,0.2295114932035107
125,17037,17613,0.9981946376162988,0.2295114932035107
123,17037,17613,0.9981946376162988,0.2295114932035107
142,17037,17613,0.9981946376162988,0.2295114932035107
48,17037,17613,0.9981946376162988,0.2295114932035107
61,17037,17613,0.9981946376162988,0.2295114932035107
121,17037,17613,0.9981946376162988,0.2295114932035107
141,17037,17613,0.9981946376162988,0.2295114932035107
124,17037,17613,0.9981914441318582,0.2318522998458627
144,17037,17613,0.998190791824302,0.2311751896492249
116,17037,17613,0.998190791824302,0.2311751896492249
145,17037,17613,0.998190791824302,0.2311751896492249
85,17037,17613,0.998190791824302,0.2311751896492249
90,17037,17613,0.998190791824302,0.2311751896492249
91,17037,17613,0.998190791824302,0.2311751896492249
51,17037,17613,0.998190791824302,0.2311751896492249
115,17037,17613,0.998190791824302,0.2311751896492249
131,17037,17613,0.998190791824302,0.2311751896492249
75,17037,17613,0.998190791824302,0.2311751896492249
50,17037,17613,0.998190791824302,0.2311751896492249
74,17037,17613,0.998190791824302,0.2311751896492249
168,14925,15501,0.998182346966936,-0.0456604793020066
60,17037,17613,0.9981810093936736,0.2266609960998515
159,17037,17613,0.9981810093936736,0.2266609960998515
84,17037,17613,0.9981810093936736,0.2266609960998515
70,17037,17613,0.9981810093936736,0.2266609960998515
83,17037,17613,0.9981810093936736,0.2266609960998515
73,17037,17613,0.9981810093936736,0.2266609960998515
81,17037,17613,0.9981810093936736,0.2266609960998515
55,17037,17613,0.9981810093936736,0.2266609960998515
109,17037,17613,0.9981549390767196,0.2220430102922965
154,17037,17613,0.9981549390767196,0.2220430102922965
62,17037,17613,0.9981549390767196,0.2220430102922965
