channel,start_i,start_j,trend_corr,residual_corr
PM2.5,28052,28116,0.7373661005115378,0.10237866635789303
PM2.5,28052,28180,0.4604910366228926,0.20452092290081245
PM2.5,28052,28244,0.06669212053752768,0.14072362133934063
PM2.5,28052,28308,-0.4553859434875259,0.003944175309138513
PM2.5,28052,28372,-0.16288563144006418,-0.0016619045717955125
PM2.5,28052,28436,0.3566423591364983,-0.10386768530912896
PM2.5,28052,28500,0.1861290002142005,-0.06731139502922767
PM2.5,28052,28564,-0.07923704556754313,-0.3128492103759816
PM2.5,28052,28628,0.3204205796674703,-0.3047528356551718
PM2.5,28052,28692,-0.08489245811046137,-0.22725744002397638
PM2.5,28052,28756,-0.05918491151408358,0.04316429168447252
PM2.5,28052,28820,-0.19665121363501792,-0.3424841985415425
PM2.5,28052,28884,0.566494647776766,0.12172927316465079
PM2.5,28052,28948,-0.25457495746851305,0.12573806581989622
PM2.5,28052,29012,-0.06425843147505517,0.08849363274179449
PM2.5,28052,29076,0.27974264752476213,0.06616310192830833
PM2.5,28052,29140,0.5799277558167398,-0.063316829424347
PM2.5,28052,29204,-0.25925214622246173,0.08761430085623195
PM2.5,28052,29268,0.11319373706262786,-0.12883414534258644
PM2.5,28052,29332,0.3283994775715995,0.13354537095782792
PM2.5,28052,29396,0.08349584133131745,-0.15401117338000261
PM2.5,28052,29460,-0.5493414216393945,0.011797548034745305
PM2.5,28052,29524,0.06658426479875718,0.05967043980470864
PM2.5,28052,29588,0.438412689858505,0.08890539415828759
PM2.5,28052,29652,-0.5978244060604961,-0.38384266319829013
PM2.5,28052,29716,0.45776138988071213,-0.009134695654179592
PM2.5,28052,29780,-0.5818231285276243,-0.11335561303428704
PM2.5,28052,29844,0.10624756793717874,-0.008476989251535817
PM2.5,28052,29908,-0.5519047856947416,0.17696259125489086
PM2.5,28052,29972,-0.35439140663704216,0.062396034487856744
PM2.5,28052,30036,-0.30732033015432686,-0.04142453705279554
PM2.5,28052,30100,-0.06343439121193903,0.1793875128033329
PM2.5,28052,30164,0.12738618442352273,-0.015532889942602435
PM2.5,28052,30228,-0.29661363059756746,0.15092572472783197
PM2.5,28052,30292,0.04590586528172362,-0.11242219087959275
PM2.5,28052,30356,-0.3689751067343159,-0.033738819285632556
PM2.5,28052,30420,-0.03433440393279192,-0.12627653687219892
PM2.5,28052,30484,0.1657881988730878,0.08557717156392568
PM2.5,28052,30548,-0.18537680216231742,0.31781107177898077
PM2.5,28052,30612,0.10469775806470473,-0.4639213013164199
PM2.5,28052,30676,-0.4078855913827712,-0.2285684646974856
PM2.5,28052,30740,0.3095214016810905,-0.04123448881937288
PM2.5,28052,30804,-0.5220742167958772,-0.1525864940183219
PM2.5,28052,30868,-0.06602873878351764,-0.11382383646988987
PM2.5,28052,30932,-0.1768918547825504,0.23632208845705077
PM2.5,28052,30996,0.2826244467735523,-0.10541486127410271
PM2.5,28052,31060,-0.4374803722122342,-0.040376773635372024
PM2.5,28052,31124,0.22166455393984988,0.1545714953819451
PM2.5,28052,31188,0.5904460344676155,0.1521980504147843
PM2.5,28052,31252,0.4632659786409344,-0.009292549999936457
PM2.5,28052,31316,-0.6018706523827375,0.1008541100798448
PM2.5,28052,31380,0.41953048308601876,0.11208343782420901
PM2.5,28052,31444,-0.42704050053626696,-0.04036093084206362
PM2.5,28052,31508,0.09579320739088608,-0.09811155900884715
PM2.5,28052,31572,-0.4448726597229342,-0.2423473132987074
PM2.5,28052,31636,0.40540752376856204,-0.04895789560011809
PM2.5,28052,31700,0.5042562408086461,-0.02130624032901398
PM2.5,28052,31764,-0.6463187091978652,-0.1797178578793854
PM2.5,28052,31828,0.399488978263448,0.1882154185692244
PM2.5,28052,31892,-0.3491259218122951,-0.3884750717053976
PM2.5,28052,31956,0.3882278889219146,-0.05293029841875756
PM2.5,28052,32020,-0.15520024508436658,-0.32186672915837355
PM2.5,28052,32084,0.346636803914617,-0.053606510721866514
PM2.5,28052,32148,0.18250024811341273,-0.32753271134768636
PM2.5,28052,32212,0.3145515336030909,0.07946041586311385
PM2.5,28052,32276,-0.16094277408482943,0.01839614355869069
PM2.5,28052,32340,0.5167614302973655,-0.004376726510028937
PM2.5,28052,32404,-0.38770324394270655,-0.2214531812113297
PM2.5,28052,32468,-0.5131139810786692,-0.33231246773950124
PM2.5,28052,32532,0.011753047782173929,0.16095787681214996
PM2.5,28052,32596,-0.27570025532778386,-0.05681164965449543
PM2.5,28052,32660,-0.3453679792931396,-0.1389631601329185
PM2.5,28052,32724,0.1804636885043862,-0.3581142383076725
PM2.5,28052,32788,-0.11180531796390529,-0.05227493468224135
PM2.5,28052,32852,-0.5116554710984023,-0.3025131925920644
PM2.5,28052,32916,0.2819648273325852,-0.11690557224463978
PM2.5,28052,32980,-0.31959010653808595,-0.3796764771181341
PM2.5,28052,33044,-0.6611369235767453,-0.2948638087922039
PM2.5,28052,33108,0.5626226776467792,-0.05958520442962459
PM2.5,28052,33172,-0.2799339699808129,-0.32767031056314644
PM2.5,28052,33236,0.43088943883178193,-0.07293111098878458
PM2.5,28052,33300,0.04977316403068558,0.06935285545125096
PM2.5,28052,33364,-0.6347701075009661,-0.270960424231642
PM2.5,28052,33428,0.40018549028597367,-0.03928046400330145
PM2.5,28052,33492,-0.00767662365906384,-0.1532697808119481
PM2.5,28052,33556,0.3223193602196752,-0.12427182685519696
PM2.5,28052,33620,-0.020898060919779114,-0.13786557556689574
PM2.5,28052,33684,-0.15237142321065703,0.0486175012506359
PM2.5,28052,33748,-0.09567120544184995,0.06863700406628859
PM2.5,28052,33812,-0.0710190430851807,0.13988646673486155
PM2.5,28052,33876,0.3909605939990284,-0.1882259078916244
PM2.5,28052,33940,0.27767736122736425,-0.08978761910400516
PM2.5,28052,34004,0.0445878572166915,0.16029316356061815
PM2.5,28052,34068,0.057297028492399975,0.23159897460177692
PM2.5,28052,34132,-0.42367062213902434,-0.3238176600746284
PM2.5,28052,34196,0.45624526387334674,-0.2067269793231724
PM2.5,28052,34260,0.07242187607126065,-0.08573893513251901
