channel,start_i,start_j,trend_corr,residual_corr
PM2.5,28052,28116,0.906642319778503,-0.0272288632727134
PM2.5,28052,28180,0.5039818061176914,0.26566847220172685
PM2.5,28052,28244,-0.02979206414044955,0.139785607134546
PM2.5,28052,28308,-0.5740408926239742,-0.10410315488252284
PM2.5,28052,28372,-0.05719323063446835,0.025694483833207132
PM2.5,28052,28436,0.4573441780395546,-0.04169300084944116
PM2.5,28052,28500,0.42995976307025885,-0.03184572792044288
PM2.5,28052,28564,-0.1352616457559454,-0.04563566533995463
PM2.5,28052,28628,0.436479639960211,-0.30242712300870733
PM2.5,28052,28692,-0.2686351858794319,-0.28352518229537427
PM2.5,28052,28756,0.08021252811905968,0.033668170838598764
PM2.5,28052,28820,-0.36336985384470194,-0.2779925476255331
PM2.5,28052,28884,0.6617990903342035,0.12651384530352677
PM2.5,28052,28948,-0.18335390424863585,-0.11462439305771388
PM2.5,28052,29012,0.05122969399682608,0.02709802194786316
PM2.5,28052,29076,0.43232507967827166,0.0724380155703737
PM2.5,28052,29140,0.688994457219159,-0.004478990285564837
PM2.5,28052,29204,-0.39379125404913035,0.22766941204385777
PM2.5,28052,29268,0.3194920731198916,-0.153151471703542
PM2.5,28052,29332,0.2640362339407868,0.034947583504335404
PM2.5,28052,29396,0.2957644919256984,-0.20791807477251195
PM2.5,28052,29460,-0.5626783966459623,-0.1262378004387879
PM2.5,28052,29524,0.4156898553333809,0.08260184910287567
PM2.5,28052,29588,0.5775866347740342,0.10891683366481492
PM2.5,28052,29652,-0.6113444745326899,-0.378904030975675
PM2.5,28052,29716,0.5754547894892226,0.010734885504370044
PM2.5,28052,29780,-0.6849922920839995,-0.28099290760355955
PM2.5,28052,29844,0.11048867936429162,-0.04883946878302081
PM2.5,28052,29908,-0.677129295327341,-0.005117751899880699
PM2.5,28052,29972,-0.5521396953010023,0.06106684829727478
PM2.5,28052,30036,-0.11833239925769826,-0.12093850718233848
PM2.5,28052,30100,-0.23656372128649186,0.11949415355686858
PM2.5,28052,30164,0.38974073243247637,-0.24718689238009903
PM2.5,28052,30228,-0.3981320382679665,-0.09149942760105446
PM2.5,28052,30292,0.10843319297690887,-0.18341299188164134
PM2.5,28052,30356,-0.3063207173237928,-0.1627718227108438
PM2.5,28052,30420,0.18955081312291622,-0.3242263581540395
PM2.5,28052,30484,0.3421282392021775,0.10688887513269435
PM2.5,28052,30548,-0.3343152784406971,0.3275406797388828
PM2.5,28052,30612,0.2693828025958838,-0.45265753595864555
PM2.5,28052,30676,-0.5029509336937275,-0.39927246465862437
PM2.5,28052,30740,0.41838811708236595,-0.18167750605343178
PM2.5,28052,30804,-0.6474726073418217,-0.2564109329999544
PM2.5,28052,30868,-0.3141879138814735,-0.02894237763004202
PM2.5,28052,30932,-0.10200056681020697,0.16918060233073287
PM2.5,28052,30996,0.4513968324284422,-0.04612414173205715
PM2.5,28052,31060,-0.3928092894513018,-0.12543953757389223
PM2.5,28052,31124,-0.017386091661920875,0.159208238771532
PM2.5,28052,31188,0.6668720983609366,0.25081866753550064
PM2.5,28052,31252,0.7064375441876802,-0.14888622572954757
PM2.5,28052,31316,-0.7567192296138138,0.06327353012022471
PM2.5,28052,31380,0.5235339786068066,0.10553747333877278
PM2.5,28052,31444,-0.6095065903487396,0.08874349418580067
PM2.5,28052,31508,0.17200952757333443,-0.023262334033103096
PM2.5,28052,31572,-0.6170160127299945,-0.22684300973180258
PM2.5,28052,31636,0.5669809777321955,-0.02297417980353554
PM2.5,28052,31700,0.59540159102564,-0.03671674813132323
PM2.5,28052,31764,-0.7295685867910932,-0.4020782960668404
PM2.5,28052,31828,0.5554696170846996,-0.04478011865664267
PM2.5,28052,31892,-0.5229977064474065,-0.28537368249272616
PM2.5,28052,31956,0.5488940457914478,-0.1263677320216851
PM2.5,28052,32020,-0.31388051807439593,-0.3214990953976091
PM2.5,28052,32084,0.4072825016849468,-0.1881357964655537
PM2.5,28052,32148,0.24492932356945984,-0.3296675383009939
PM2.5,28052,32212,0.5136230611715735,0.021608954251492913
PM2.5,28052,32276,-0.37227858159603777,0.1173192281215827
PM2.5,28052,32340,0.6121607823437256,-0.04193574977702471
PM2.5,28052,32404,-0.6296818725943826,-0.009051774575289016
PM2.5,28052,32468,-0.6163679666275018,-0.18468109354577847
PM2.5,28052,32532,0.19429327205379365,0.17980800907119382
PM2.5,28052,32596,-0.42142448319350234,0.034239246691968955
PM2.5,28052,32660,-0.27983904369773666,-0.3553616242556374
PM2.5,28052,32724,0.3158733270814757,-0.22149917922937895
PM2.5,28052,32788,-0.23606757628296507,-0.16134962775386344
PM2.5,28052,32852,-0.5128771394624178,-0.14147260578558624
PM2.5,28052,32916,0.38572385521914104,0.010206220273666324
PM2.5,28052,32980,-0.45548891434981265,-0.18838822292275478
PM2.5,28052,33044,-0.7138312555172198,-0.25818268382825377
PM2.5,28052,33108,0.6588014992823114,-0.022468943716706748
PM2.5,28052,33172,-0.41620462430708716,-0.26815446514269053
PM2.5,28052,33236,0.538518979904989,-0.04987006014199813
PM2.5,28052,33300,0.1663653629797461,0.0040594490523401415
PM2.5,28052,33364,-0.6332987557615991,-0.2947582825597032
PM2.5,28052,33428,0.5054011956551365,0.11996297879560305
PM2.5,28052,33492,-0.1335988299023631,0.049432937545213905
PM2.5,28052,33556,0.511373181598093,-0.21559535761342366
PM2.5,28052,33620,0.05562146626833204,-0.027890798662361604
PM2.5,28052,33684,-0.07403795464926555,0.1177400396265187
PM2.5,28052,33748,-0.19370851364122124,0.09888581804668285
PM2.5,28052,33812,-0.14960691851670202,0.019110769505738086
PM2.5,28052,33876,0.19162002932479225,0.13314441426064827
PM2.5,28052,33940,0.4939110901315784,-0.2644242300607902
PM2.5,28052,34004,0.15467756083371872,-0.07408397220878307
PM2.5,28052,34068,0.09208601956503798,-0.01741800380105836
PM2.5,28052,34132,-0.3493424567874981,-0.32338504419935177
PM2.5,28052,34196,0.518343894588557,0.021776501100731895
PM2.5,28052,34260,0.22875932157620282,-0.054636693661180145
PM2.5,28052,34324,0.686677140767135,0.29141833445405646
PM2.5,28052,34388,0.44567060432966077,0.1673786179768978
PM2.5,28052,34452,-0.4497624500714715,0.16648943370464295
PM2.5,28052,34516,0.13973300478656892,-0.04253554302811437
PM2.5,28052,34580,0.5027852635420993,-0.1958326277162858
PM2.5,28052,34644,-0.1917147674957886,0.07967648930007361
PM2.5,28052,34708,-0.07365061425579078,-0.3297480230970432
PM2.5,28052,34772,0.436075638948402,-0.05752539063044335
PM2.5,28052,34836,-0.15747427482174375,-0.34772381980991324
PM2.5,28052,34900,-0.05173473215418985,0.09881555333661045
PM2.5,28052,34964,0.44425059145459533,-0.08373578185575586
PM2.5,28116,28180,0.5337207591810311,-0.26158672330830185
PM2.5,28116,28244,-0.10790729329627766,-0.039957577803346814
PM2.5,28116,28308,-0.6744908912157985,-0.3519628086228481
PM2.5,28116,28372,0.06071680433151468,-0.03332468222273232
PM2.5,28116,28436,0.4184075920870924,0.04468959314463982
PM2.5,28116,28500,0.5873661949953287,0.008253396702198828
PM2.5,28116,28564,-0.16289095061914693,-0.42073558768799557
PM2.5,28116,28628,0.5661306076259257,-0.019182681001987705
PM2.5,28116,28692,-0.4399920604110317,0.42221756653590925
PM2.5,28116,28756,0.226011192805841,-0.15243564827744854
PM2.5,28116,28820,-0.48772826444550743,0.04658128962006044
PM2.5,28116,28884,0.7374686206768194,0.04125202010188447
PM2.5,28116,28948,-0.06026012633027026,-0.07470825997572124
PM2.5,28116,29012,0.05184325178234001,-0.017167134631458005
PM2.5,28116,29076,0.5538825451003021,-0.36382513246698756
