channel,start_i,start_j,trend_corr,residual_corr
HUFL,46080,46272,0.9630723579908445,0.26290816192763355
HUFL,46080,46464,0.9979749872402589,0.29309006860164655
HUFL,46080,47808,0.9634621413405238,0.029628638942369227
HUFL,46080,48000,0.9675391591079967,0.22953961870602838
HUFL,46080,48192,0.9884314327790688,0.15039953830188021
HUFL,46080,48384,0.9515196270404174,0.04352425313729345
HUFL,46080,48576,0.9345245569113503,-0.1985787765321531
HUFL,46080,48768,0.9753575520287615,0.2432120161354769
HUFL,46080,49152,0.9952389666700134,0.10734134184139604
HUFL,46080,49536,0.9139652216107741,0.07111051204635119
HUFL,46080,49728,0.9468041072338707,-0.004484885807933926
HUFL,46080,49920,0.8971324275975014,-0.02447611479569924
HUFL,46080,50688,0.9849377688408191,0.09857252965064986
HUFL,46080,50880,0.9453603419446512,0.22465613429593642
HUFL,46080,51072,0.8887023975604564,0.21428718212768064
HUFL,46080,52416,0.863383210674832,0.18525984321717248
HUFL,46080,52800,0.967212995034211,0.11539068361711273
HUFL,46080,53376,0.9159045581950982,0.17181490642534863
HUFL,46080,53568,0.9630610993632587,0.20865420652769756
HUFL,46080,53760,0.9759923740617217,0.29812162169912937
HUFL,46080,53952,0.8963415618061226,0.23642569614544134
HUFL,46080,54144,0.9365818732223168,0.2733940098739931
HUFL,46080,54336,0.8956793350519713,-0.23836520040811743
HUFL,46080,54528,0.9583282575456549,0.21275758764992128
HUFL,46080,54720,0.8139606193249979,-0.031438933204690316
HUFL,46080,55168,0.8636936633599849,0.04176444075821
HUFL,46080,55680,0.954255990983411,0.043508234957167866
HUFL,46080,55872,0.9818153124299982,0.023646379716860445
HUFL,46080,56256,0.9659275368142933,0.0690474767802066
HUFL,46080,56640,0.9505445388099906,0.17704136192179165
HUFL,46080,56832,0.9688929020066622,0.22608004185911654
HUFL,46080,57216,0.9218477363911096,0.14504975222350686
HUFL,46144,47872,0.9102391088392631,0.20404929212090261
HUFL,46144,48064,0.8430323426473086,0.2957537418615796
HUFL,46144,50560,0.8594024167741614,0.2451169271800011
HUFL,46144,51328,0.899635614624685,0.13086209326197298
HUFL,46144,51712,0.8635092456490809,0.2641026937690344
HUFL,46144,52288,0.8189843633755041,0.184721592808951
HUFL,46144,53440,0.8765871243340156,0.2480905527944387
HUFL,46208,46976,0.9913717930423792,0.20181089086928708
HUFL,46208,47168,0.993088020727654,0.28138702331424725
HUFL,46208,47360,0.9954793581730479,0.00906387567342772
HUFL,46208,47744,0.9735281463093473,0.02791465465309488
HUFL,46208,47936,0.9843343536667412,0.2596363569375461
HUFL,46208,48128,0.9511664909293586,-0.02681937650472959
HUFL,46208,48320,0.9502387043868102,-0.0925463211378428
HUFL,46208,48448,0.900361295456475,0.24329819389671922
HUFL,46208,48512,0.8888207139023782,0.2170415069502707
HUFL,46208,48640,0.8064271255162916,-0.05504041614196713
HUFL,46208,48704,0.9677551676967387,-0.13203452413274933
HUFL,46208,49024,0.8163703925062952,0.002631136896770038
HUFL,46208,49216,0.8014076875204516,-0.18401148137356624
HUFL,46208,49408,0.831671594444278,0.03443831504806933
HUFL,46208,49600,0.8318617443570009,0.037726450101645215
HUFL,46208,50240,0.9754652154018714,-0.0049576954001819065
HUFL,46208,50432,0.988261275835667,0.1342538258975528
HUFL,46208,50752,0.8158523653369476,0.2816187904366612
HUFL,46208,51136,0.9133555712019905,0.10586452932054571
HUFL,46208,51520,0.8013639845343481,0.06446082774149597
HUFL,46208,51968,0.9598787643270243,0.24215997139044523
HUFL,46208,52480,0.9301043631358411,0.10871346094744438
HUFL,46208,52544,0.8069709268685377,0.23522350237732598
HUFL,46208,52864,0.852113533465539,0.1614869588008207
HUFL,46208,53312,0.8867257831840553,0.1853245430907131
HUFL,46208,53632,0.8022713847538441,-0.0998033504164318
HUFL,46208,53888,0.9700392196452163,0.030437074601296243
HUFL,46208,54208,0.8975340336097795,-0.005785547171900331
