channel,start_i,start_j,trend_corr,residual_corr
0,6135,6711,0.9102746921373736,0.18612882165655167
0,6135,6775,0.8970617106116667,0.14365785402397904
0,6135,6839,0.8256391414225209,0.03973029032565983
0,6135,6967,0.8702183642557988,-0.023678599186337402
0,6263,6455,0.8960593762438942,-0.19381361670347835
0,6263,6711,0.8696138480955967,-0.3498346307086638
0,6263,6839,0.9088402483700061,-0.01581357421778505
0,6263,7031,0.8602016820478297,0.09987911337539143
0,6391,7415,0.807028957128744,-0.2746186641273833
0,6455,7031,0.9709481405212792,0.062702980359529
0,6711,6775,0.924119327377839,-0.16925849218908104
0,6711,6839,0.9728508419154388,0.2417356932481846
0,6775,6839,0.8612395424086254,0.010289635514030716
0,7223,7351,0.88076802803511,0.07661389670964144
1,6071,7287,0.8346510962009835,0.016016158336078178
1,6135,6711,0.9338188719215197,0.11576787384993116
1,6135,6775,0.8836613111431217,0.0706888858083956
1,6135,7351,0.9181196193976388,0.22154667157679359
1,6199,6327,0.9469870885362793,0.05496455821766511
1,6327,6455,0.8072674741753936,-0.006011902716133249
1,6455,6583,0.8608564023727626,0.12774204320598082
1,6583,6647,0.9713054732916376,0.14979726005435712
1,6711,6775,0.9490335428108452,0.21516744109975322
1,6711,6903,0.8705360594815085,-0.3428772619289119
1,6711,7159,0.8842328855969954,-0.06552468471598627
1,6711,7479,0.8029079577906076,-0.22820115728592827
1,6775,6903,0.8046070060243437,0.0037539325393510232
1,6775,7159,0.804363550310001,0.10407591272772082
1,6839,6903,0.9405672930200463,-0.22765368924462492
1,6839,7479,0.9804985814085398,-0.05361947707248504
1,7159,7223,0.8330464001093388,-0.16687113529989175
2,6135,6391,0.8746914486292755,0.12343364973824002
2,6135,6455,0.893378163174547,-0.03481792764142655
2,6135,6711,0.8793612413051332,-0.027660898570520835
2,6135,6775,0.9279087845260544,0.24489818452540596
2,6135,6839,0.8553274878277712,-0.07515709764089706
2,6135,7159,0.8537856152998564,-0.12452758881125604
2,6135,7479,0.890094604476034,-0.07282584069568086
2,6263,6391,0.8733376825455182,-0.006496378990966318
2,6263,6455,0.868640497016378,-0.324515689597052
2,6263,6839,0.8103643052827498,-0.1263077352310381
2,6263,7159,0.918623222946872,-0.07530136009336202
2,6263,7479,0.8199298934316249,0.21070440555255748
2,6327,6967,0.8031978669355586,-0.13148465959589828
2,6391,6455,0.8455002254523535,0.22910013298655613
2,6391,6711,0.8627026707617835,0.22011632771277653
2,6391,6839,0.9730240487088241,0.2748175266109833
2,6391,7159,0.9789505218825423,0.21588072237557165
2,6391,7479,0.9773397347762142,0.2630209021559889
2,6455,6775,0.8850817213665907,0.26355021822654406
2,6455,7479,0.8618002336938598,-0.031690166667614525
2,6583,7287,0.9065262865487246,0.042302146420945166
2,6711,7159,0.8591298103873007,0.17658557011275386
2,6711,7479,0.9322448035558081,0.1883685114201887
2,6775,7031,0.8319639916474515,0.034491478848748064
2,6839,6967,0.8149015607224299,-0.08378531544831543
2,6839,7031,0.8723329482593059,0.14734852040509963
2,6839,7159,0.9669673246445804,0.14374248487797003
2,6839,7479,0.940540349772748,0.2235762832440627
2,7095,7287,0.826903564374507,0.09425516809698722
2,7159,7479,0.9553310675569058,-0.1926798277901936
3,6199,6839,0.9527475814185413,0.16856328047845792
3,6199,7223,0.8913548338609378,-0.0030385800815223266
3,6263,7351,0.945306995838278,0.07837383990480949
3,6327,6455,0.8651265722376895,-0.05473908877541652
3,6327,7415,0.8281170319509216,-0.05948937104223378
3,6583,6647,0.8347630895532888,-0.2111962376040317
3,6711,6775,0.9272123839326586,0.16032326558474655
3,6839,7351,0.8144927811508171,-0.17383469373212948
3,7159,7223,0.8174847165783963,0.05931596682415412
4,6071,6327,0.8853385508628504,-0.027946218094503004
4,6071,6711,0.859764963921801,-0.4064192225387197
4,6199,6903,0.8803704147374979,-0.034065725381027846
4,6199,7095,0.8440736353136223,-0.07612337793500928
4,6327,6455,0.8926258511230764,0.14489376139263666
4,6327,6711,0.9675537831829178,0.1593299907734318
4,6455,6711,0.9318562707527657,0.2079052189080885
4,6455,7095,0.8276941540113191,0.17903249931705617
4,6519,6775,0.8921093970998911,-0.14833884461892136
4,6519,7031,0.8827871655217605,-0.01594288207243371
4,6519,7159,0.8816269437850013,-0.1160358447876754
4,6519,7351,0.9011875771395613,0.19771797991167758
4,6519,7479,0.9578156153288692,-0.18034735497141763
4,6711,7095,0.8020035085340471,0.04418732422822177
4,6775,7031,0.9117369088700146,0.15112993160023572
4,6839,7031,0.8110835734365025,-0.0038780463714794614
4,6839,7159,0.9333875049078889,0.16477107313090752
4,6839,7351,0.8828077878407139,0.029305397751233253
4,7031,7159,0.8304916508863238,0.18617448966976077
4,7031,7351,0.9251128558156275,0.25162458768475665
4,7031,7479,0.8009943851381689,-0.13246954605722916
4,7159,7351,0.9621331771548043,-0.025736102025051465
4,7159,7479,0.9199634050831066,0.08774300175936703
4,7351,7479,0.9096225686525472,-0.09080737531021105
5,6071,6135,0.915017950916971,0.0521339224806759
5,6071,6199,0.8640272831992579,0.09882337360915701
5,6071,6455,0.8225095942323999,0.08775106411200767
5,6071,6711,0.9521365450921868,-0.4062291005149262
5,6071,6775,0.9552446561805499,0.008654986472869148
5,6071,6967,0.8668065211955875,-0.1284436071233236
5,6071,7479,0.9342866933901692,-0.11568748052453345
5,6135,6199,0.8786136306235508,0.10121318807213371
5,6135,6455,0.9728237072903596,-0.21886890574795378
5,6135,6711,0.9466971340615189,-0.06672014600795796
5,6135,6775,0.9584752314072484,-0.3998580766316998
5,6135,6967,0.94266490688631,0.20524628011923166
5,6135,7479,0.8048993150139679,-0.028744723620500626
5,6199,6455,0.8207928177156766,0.07404546403753398
5,6199,6711,0.9025638621083345,0.0342507488117878
5,6199,6775,0.8578298245378205,-0.181783648466946
5,6199,6967,0.9549985952367569,-0.05705653757474236
5,6263,6839,0.8434010721045655,-0.11060439416638276
5,6263,7415,0.8422059781126787,0.13409498507010234
5,6455,6711,0.8530068968224139,0.07296760016221318
5,6455,6775,0.8847167727047913,0.0003604689322049021
5,6455,6967,0.8965976979066064,-0.10726493555136951
5,6711,6775,0.9744989070880167,-0.013371051695608196
5,6711,7479,0.8701258612503859,0.019918613120609736
5,6775,6967,0.9303976687894158,-0.19682876539749827
5,6775,7479,0.9053626358193496,-0.010880913512078257
5,7223,7351,0.8897977773085874,0.16487878753300245
5,7287,7351,0.8924888096477691,-0.2365752606901731
6,6071,6903,0.8641125630070211,-0.21993789605907368
6,6135,6455,0.9703673681081652,0.05037451044756092
6,6135,6711,0.8399329937672385,0.15716269843026737
6,6135,6775,0.9210845338394119,-0.00967847545997745
6,6135,6839,0.8868736367647811,-0.16217295845867788
6,6135,7031,0.873016261755542,-0.10037134233218507
6,6135,7479,0.9292380280640892,-0.0977178398421568
6,6199,6647,0.8781558228306071,0.07286407533410849
6,6199,7223,0.9604757263053614,-0.08610698196370221
6,6199,7287,0.8295125222447585,0.21365237051073957
6,6199,7351,0.9584268774777769,0.18014532855366705
6,6263,6839,0.8786111423180955,0.044876415825464006
6,6263,7031,0.832051597216336,0.014025687411961085
6,6391,7287,0.8844680292788436,-0.2469623544466492
6,6455,6711,0.9117829720365684,0.0741660834365219
6,6455,6775,0.9553312210118268,0.09074214672385847
6,6455,6839,0.9109655077792156,0.23828387250317049
6,6455,7031,0.9207373172015254,0.12922324127192783
6,6455,7479,0.9563353327596167,0.09480727932599389
6,6647,7223,0.8561292065251929,-0.013573262404962257
6,6647,7287,0.8789021102063554,0.05517095865281803
6,6647,7351,0.8930982705454787,-0.049092835392611
6,6711,6775,0.9628419859570388,0.1369320298439322
6,6711,6839,0.910414579120574,-0.022138598593311253
6,6711,7031,0.9646259006589006,0.03553079348542522
6,6711,7479,0.8954611047852551,0.04483398220906069
6,6775,6839,0.9486208452103458,0.18260087825491172
6,6775,7031,0.9760969895739449,-0.12811010975527903
6,6775,7479,0.9734134938773024,0.27607789371350455
6,6839,7031,0.9801722259537957,0.19931480479086405
6,6839,7479,0.9094684219621523,0.18824043414974467
6,7031,7479,0.9220309721110577,-0.14781355645995636
6,7223,7351,0.956610093347948,-0.13784545010457241
6,7287,7351,0.8201372250453374,0.13618159064681637
OT,6071,7095,0.8518012101513549,0.09821255478534985
OT,6135,6647,0.856669862429123,-0.4471843376676381
OT,6199,6519,0.8466611532213343,-0.0948253717688014
OT,6199,7287,0.9184834525698343,0.04891916983591719
OT,6199,7351,0.9376380572024889,-0.16728223401317793
OT,6263,6711,0.88795179921286,-0.1668689420463119
OT,6263,6839,0.8292088910355734,0.011559873665351715
OT,6263,6967,0.9495170892149439,-0.15589183440322482
OT,6263,7031,0.9150447369639253,0.0980030569048092
OT,6519,7095,0.9361783261899825,0.12693069841631524
OT,6519,7159,0.8471196067304492,0.05414193800158083
OT,6519,7351,0.9137952188078984,-0.026583890975636515
OT,6519,7415,0.9188831054232501,0.1964622052598145
OT,6583,6775,0.869492271423367,-0.09779800535070711
OT,6711,6839,0.8898204750348131,-0.078475197837378
OT,6711,6967,0.9632668804025072,0.2737525090119132
OT,6839,6967,0.8734271612668215,0.15591473108191597
OT,6967,7031,0.8194112684487733,-0.17144835273365314
OT,7095,7159,0.9107435160097863,0.1346244597139049
OT,7095,7287,0.8457872287240679,7.733798569936659e-06
OT,7095,7351,0.8658751132149426,-0.12351024092011502
OT,7095,7415,0.8505244700998309,0.05807789963246416
OT,7159,7223,0.879331482484825,0.06745051712125923
OT,7159,7351,0.8356801595799582,0.09077553761888393
OT,7159,7415,0.8788716971301713,0.03786405928462515
OT,7287,7351,0.944777496506203,0.24587412568296654
OT,7287,7415,0.9127794247405415,0.026055149655375916
OT,7351,7415,0.8835028024679469,-0.23201116826162532
