channel,start_i,start_j,trend_corr,residual_corr
MUFL,53760,56832,0.997881869715726,0.2491521926379818
HUFL,50688,51456,0.9976276154614444,0.2849497298508141
HUFL,53760,56832,0.9972961148768472,0.2371018588555365
MUFL,46656,48192,0.9968502593091184,0.2802718798484189
MUFL,50112,50688,0.9967659526808046,0.2446130508238951
HUFL,46080,46464,0.9966370084109912,0.0828368648517977
HUFL,46656,47616,0.9965244564825696,0.2631839992521018
MUFL,46080,46464,0.9964211953648824,0.0761324753844444
HUFL,52032,55872,0.9958421143714522,0.1139010516245526
MUFL,54144,56064,0.9958258009192322,0.1705840453419176
HUFL,47936,50624,0.9956002541428426,0.0431249601105824
MUFL,52032,55872,0.9954341439707748,0.111125771873221
MUFL,47936,49280,0.9950640274227996,0.1567893437786828
LUFL,52992,53184,0.9945803604085622,0.2799178457925127
MUFL,47360,49088,0.9943488375111904,0.2611744609007431
HUFL,50496,51264,0.9942930901578731,0.2161600235167694
MULL,48448,49408,0.9942177199811728,0.1725731202280933
HUFL,46400,47552,0.993916962575362,-0.1073521334410043
HUFL,46272,48768,0.9939111848722774,0.0348858241724693
HUFL,46208,47360,0.9935234457780858,-0.1088018431549999
HUFL,47232,48192,0.9933818473015112,0.2779440206283687
HUFL,51648,56256,0.9933166388674148,0.2040406808716377
MUFL,46272,56640,0.993045463112118,0.0486366704018434
MUFL,51648,56256,0.9930232876229648,0.1435393552316948
HULL,48448,49408,0.9929343303760508,-0.1310758804558148
MUFL,50496,51264,0.9929332081909668,0.2571312864165405
LULL,53184,53568,0.9928813469434172,0.1604042651679987
LUFL,47296,54592,0.9928726614636396,0.2294110883934792
HULL,46144,46720,0.9924937731052312,0.0002738277585803
MUFL,48256,52096,0.9924254989776444,0.2808393416300278
OT,47616,55488,0.9922494157416382,0.1606571202228298
MUFL,48704,50624,0.9922165058181508,0.1484726850331921
HUFL,48704,51392,0.9919458077346376,0.1172297955370096
LULL,55296,57024,0.9918086851087788,0.1254281535796502
MUFL,46400,46976,0.9916737529977344,0.0011271052070353
HUFL,52800,56064,0.9914359217198564,0.2470454899391904
HUFL,46848,49152,0.9907232214181452,0.2001962109641573
MULL,50688,50880,0.9906067179870148,0.0767206086964966
MULL,48256,54208,0.990555047205665,0.041970176565391
MUFL,47232,49152,0.9903405399391132,0.1904832729119011
MUFL,53568,55680,0.9902625820524952,0.1192940686045172
HUFL,50944,54208,0.9901070494665464,0.2634648715413198
MULL,51136,52096,0.989950842548422,-0.1302005301434775
HULL,46336,47680,0.9898022094558074,-0.1191978130080243
MULL,46336,47680,0.9897416493181802,0.1760297746489508
MUFL,46848,48768,0.9896316936486794,0.2902652040601318
LUFL,46912,49024,0.9894742271282054,0.1131180219018943
MULL,49024,52480,0.9893644732122496,0.0620301809184414
MULL,47488,49600,0.9892603840358776,0.0650187679422678
MUFL,56000,56384,0.989244848757032,0.1412743070113516
MUFL,48960,51456,0.9889443097607292,0.2807391909871117
MUFL,50880,51072,0.988928263162674,0.2866556097378392
HUFL,56000,56384,0.9887848629664324,0.2051063744246392
HUFL,49280,50432,0.9886212396619588,0.2888817897821642
HUFL,50112,52224,0.9885138950417236,0.2020925485227727
HUFL,53568,55680,0.9883229197802949,0.143195306645377
HULL,50944,54208,0.988270942514281,0.2595419298852989
MUFL,46208,47552,0.9879774941320436,0.2354516441660455
MUFL,50048,52736,0.987768830822467,0.266399737343328
OT,46976,48832,0.9877054671648764,0.0727447482872496
HUFL,49024,51520,0.9869410269452203,0.1542186239132984
MUFL,49408,49984,0.9868838886033496,0.2859555885845378
HULL,47488,49600,0.9868300395872326,0.1717329227117724
HULL,49024,52480,0.9866014020669932,0.2079786500829329
HUFL,54144,56640,0.986334652373243,0.175108354925913
MULL,51072,52032,0.9862220269473598,0.1546145531546122
LULL,55488,57408,0.9861676922453974,0.026986881928557
MUFL,51584,53888,0.9859648895979783,0.1370332254290673
HUFL,51584,53888,0.9856673464947384,0.2072331572982742
MUFL,49344,52224,0.985554614824198,0.1981061965748915
MULL,49920,52416,0.985368153356674,0.191639464877024
OT,48256,52928,0.9852931769193872,0.009090400659727
MUFL,48640,54208,0.9851639873522492,0.1992185646435796
HUFL,50176,53440,0.985135590440768,0.2968573524064496
HULL,48256,52096,0.984284049079256,0.1586957429432255
HUFL,48576,49536,0.984280996729301,-0.0782629889437799
HUFL,51840,52416,0.9842790642277784,0.2238016264685406
MUFL,51840,52416,0.9841613788360556,0.2012889597802788
OT,46528,47104,0.9838393740258752,-0.2152691031357468
