channel,start_i,start_j,trend_corr,residual_corr
1,6839,7479,0.973859046516094,-0.1563026430778434
6,6839,7031,0.9717449221059218,0.2816110905968605
5,6135,6455,0.9697409467944564,-0.2535554951179389
6,6775,7479,0.968230511697888,0.1309899525180775
5,6711,6775,0.9679169142992312,0.0346759708527972
2,6391,7479,0.9646547091935728,0.0694893779979117
6,6135,6455,0.9642639968687726,0.0335511969462637
0,6711,6839,0.9637878544675654,0.2138286148625744
2,6839,7159,0.9613654466766371,0.1250468682728861
4,6327,6711,0.959137409592412,0.1228866099955801
OT,6711,6967,0.9555353128365932,0.2952083366147289
4,7159,7351,0.9535676903563828,0.0092053637519282
4,6519,7479,0.95100741975158,-0.2754725864565962
6,6199,7351,0.9509828946948548,0.0859299659129257
1,6583,6647,0.9504238919569256,0.1662543807983698
0,6455,7031,0.9494123997334512,0.1089354354376746
1,6711,6775,0.9358074701966952,0.2929274999239574
1,6135,7159,0.9270645364910504,0.1853560244327608
OT,6519,7095,0.9269456081448936,0.1724656860491853
5,6199,6967,0.9228796776180956,-0.0234167554893831
3,6263,7351,0.9181808032074512,0.0980335467138605
1,6199,6327,0.9085439689526956,0.1156090131525195
3,6199,6839,0.9085220346736412,0.1272687865318969
OT,6199,7351,0.9030742116716732,-0.000298802521763
3,6711,6775,0.8992488454084759,0.1662747088864165
4,6775,7031,0.896730719345707,0.0751212871096756
5,6071,7479,0.89469175219343,-0.0194695424988701
2,6135,6775,0.8941122344670628,0.0768785566458817
2,6583,7287,0.8793730144585672,0.0109886296605378
OT,6263,7031,0.8762063506455214,0.1248888001054268
0,6135,6775,0.8751667218831907,0.0371327623437772
OT,7159,7223,0.8699110360136691,-0.0571315134117285
4,6071,7287,0.8630337494419986,0.2730854595343866
4,6199,6903,0.8587627622257568,-0.0778039760193814
6,6647,7287,0.8562671225412988,-0.00949512783764
5,7287,7351,0.8526103574991687,-0.1153348954243999
0,7223,7351,0.8524034532847556,0.0130941433402482
OT,7287,7415,0.836352738678291,0.1198826355358442
2,6263,6455,0.8289203981045494,-0.1677448434926357
3,6327,6455,0.8233637335768226,-0.0516074152779821
5,6263,7415,0.8190227292706624,0.1238555413718774
3,7159,7223,0.8006913213001692,-0.1271271254220133
